record_type,review_status,review_decision,corrected_text,reviewer_notes,source_page,source_order,key,confidence,warnings,raw_text
"entry","pending","","","","16","167","Aisama","medium","parent_candidate_requires_review","Aisama (v-irregular-2p-fut II) – you will talk/discuss/converse/speak / hablarás, discutirás, conversarás"
"entry","pending","","","","17","168","Aisanka","medium","parent_candidate_requires_review","Aisanka (n/s) – discourse, talk, comment, speech / discurso, comentario\n(Construct: Aisanki; Aisankam; Ai aisanka)"
"entry","pending","","","","17","169","Aidrubanka ra ya nani aisanka yabia wauhkataya","medium","parent_candidate_requires_review","Aidrubanka ra ya nani aisanka yabia wauhkataya – talk schedule / programa de discursos"
"entry","pending","","","","17","170","Aisanka kum yabaia","medium","parent_candidate_requires_review","Aisanka kum yabaia (v) – to give a talk, to give a comment, to give a speech, to give a discourse / dar un\ncomentario, dar un discurso"
"entry","pending","","","","17","171","Aisanka lalka","medium","parent_candidate_requires_review","Aisanka lalka (a/t: Aisanka taitilka) (n/s) – theme (of a talk or discourse) / tema (de un discurso)"
"entry","pending","","","","17","172","Baibil aisanka","medium","parent_candidate_requires_review","Baibil aisanka – Bible talk, Bible discourse / discurso bíblico (See also/ Ver también: Upla sut dukiara\naisanka)"
"entry","pending","","","","17","173","Baibil aisanka pranakira","medium","parent_candidate_requires_review","Baibil aisanka pranakira – special talk / discurso especial"
"entry","pending","","","","17","174","Pas aisanka","medium","parent_candidate_requires_review","Pas aisanka (a/t: Pas turi aisanka) – initial call, first call (on a person in the ministry) / premera\nconversación (a una persona en el ministerio)"
"entry","pending","","","","17","175","Pîs pîs aisanka nani","medium","parent_candidate_requires_review","Pîs pîs aisanka nani (n/s) – symposium / serie de discursos\n(Ex/Ej(Yu kumi aidrubanka tara programka 2024-2025):Pîs pîs aisanka nani: Yang swiri ai daukras sa… –\nSymposium: I am not ashamed of … / Serie de discursos: No estoyavergonzado...)"
"entry","pending","","","","17","176","Prapit aisanka","medium","parent_candidate_requires_review","Prapit aisanka (n/s) – prophecy / profecía (Alt: Prapit dahra aisanka, Dahra aisanka)\n(Ex/Ej(mwb-02/20):Ani prapit dahra aisanka nani Baibil ra taki ba naiwa piua ra tnata aimakisa ki? – Which Bible\nprophecies are being fulfilled in today’s time? / Qué profecías bíblicas se están cumpliendo en el tiempo de hoy?)\n(Ex/Ej(wqu-05/20):Daniel prapit dahra aisanka stadi takisa taim, dîa wan tânka bri kaia sa? – When studying\nDaniel’s prophecy, what understanding (facts) must we have? / Al estudiar la profecía de Daniel, ¿qué\nentendimiento (hechos) debemos tener?)"
"entry","pending","","","","17","177","Upla sut dukiara aisanka","medium","parent_candidate_requires_review","Upla sut dukiara aisanka – public talk, public discourse / discurso público\n(Ex/Ej(mwb): Uplika ra wik tnata aidrubanka ra upla sut dukiara aisanka walaia paiws. – Invite the person to the\nnext public talk. / Invite a la persona al próximo discurso público.)"
"entry","pending","","","","17","178","Aisaram","medium","parent_candidate_requires_review","Aisaram (v-irregular-2p-past/pasado II) – you talked/discussed/conversed/spoke / usted habló/discutió/\nconversó"
"entry","pending","","","","17","179","Aisapara","medium","parent_candidate_requires_review","Aisapara (v-irregular-proh) – don’t talk/discuss/converse/speak / no hable/discuta/converse"
"entry","pending","","","","17","180","Aisaras","medium","parent_candidate_requires_review","Aisaras (v-irregular-neg) – not talk/discuss/converse/speak, not saying, not meaning / no hablar/\ndiscutir/conversar/hablar, no decir, no significa\n(Note/Nota: This word can be used in a similar way to the English “I’m not saying...”, or “I’m not meaning...” / Esta palabra\nse puede usar de una forma similar a decir en Español “No estoy diciendo que…” o “No quiero decir que…”)"
"entry","pending","","","","17","181","Aisari","medium","parent_candidate_requires_review","Aisari (v-irregular-1p-past/pasado-II) – I talked/discussed/conversed/spoke / Yo hablé/discutí/conversé"
"entry","pending","","","","17","182","Aisas","medium","parent_candidate_requires_review","Aisas (v-imp) – talk, discuss, converse, speak/ habla, hable, hablen, discute, discuta, discutan, conversa,\nconverse, conversen"
"entry","pending","","","","17","183","Aisasara","medium","parent_candidate_requires_review","Aisasara (n-agent/s-agente) – speaker, person who speaks / discursante, persona que habla"
"entry","pending","","","","17","184","Aisasara pliska","medium","parent_candidate_requires_review","Aisasara pliska (n/s) – platform, speaking place, stage / plataforma, lugar para discursar, escenario\n(See also/ Ver también: Aisaia pliska)\n(Ex/Ej(mwb-10/19):Aisasara pliska ra tuktan kum kum kaina manis wahbi sakan ba ra paiws ulaia bara makabi\nwals: ... – Invite some children chosen in advance to come up to the stage and ask: ... / Invite a algunos niños\nelegidos de antemano a subir al escenario y pregunte: ...)"
"entry","pending","","","","17","185","Nina aisasara","medium","parent_candidate_requires_review","Nina aisasara – slanderer, devil / calumniador, diablo"
"entry","pending","","","","17","186","Aisi","medium","parent_candidate_requires_review","Aisi – talking, discussing, conversing, speaking / hablando, discutiendo, conversando"
"entry","pending","","","","17","187","Aisisi","medium","parent_candidate_requires_review","Aisisi – See Present Participles in the Verb Tense Guide in the appendix / Ver Participios Presentes en la\nGuía de Tiempo Verbales en el apéndice"
"entry","pending","","","","17","188","Aisi kaikaia","medium","parent_candidate_requires_review","Aisi kaikaia (v) – to read / leer\n(Note/Nota: Can sometimes also mean: to confer, to deliberate, to consult, to reason, to compare opinions / A\nveces también puede significar: conferir, deliberar, consultar, razonar, comparar opiniones)\n(Ex/Ej(mwb-07/19):Dîa muni Pal ba Timoti ra win upla nani mawanra aisi kaikaia warkka ba dauki kabia? – Why\ndid Paul tell Timothy to be doing the work of reading in front of people? / ¿Por qué le dijo Pablo a Timoteo que\nhiciera el trabajo de leer frente a la gente?)\n(Ex/Ej: Aisi kaikaia sip sma? – Can you read? / ¿Puedes leer?)"
"entry","pending","","","","17","189","Aisi kakaira","medium","parent_candidate_requires_review","Aisi kakaira (n/s) – reader, person who reads / lector, persona que lee"
"entry","pending","","","","17","190","Aisi kaikanka","medium","parent_candidate_requires_review","Aisi kaikanka (n/s) – reading / lectura\nBaibil aisi kaikanka (n/s) – Bible reading / lectura de la Biblia, lectura Bíblica\n(Ex/Ej(mwb): Naha wikka Baibil aisi kaikanka ba Jehova dukiara dîa ai smalkisa? – What did this\nweek’s Bible reading teach you about Jehovah? / ¿Qué te enseñó la lectura bíblica de esta\nsemana acerca de Jehová?)\n(Ex/Ej(mwb): Naha wikka Baibil aisi kaikanka ba wina, dîa hilp ai munaia sip sa smalkaia\ndukiara? – What is able to help (us) to preach/teach from this week’s Bible reading? / ¿Cómo\npuede ayudarnos (a nosotros) a predicar / enseñar de la lectura bíblica de esta semana?)\n(Ex/Ej(mwb): Dîa spirit walpa manakira wala sakram naha wikka Baibil aisi kaikanka ba wina? –\nWhat other spiritual gems did you get from this week’s Bible reading? / ¿Qué otras perlas\nespirituales encontraste de la lectura bíblica de esta semana?)\nDîa wiaia Baibil tikska kum kau aisi kaikras kainara (th-4-tit) – Scriptures Properly\nIntroduced / Introducir bien los textos bíblicos"
"entry","pending","","","","18","191","Wira aisi kaiks","medium","parent_candidate_requires_review","Wira aisi kaiks (v-imp) – please read / por favor lea"
"entry","pending","","","","18","192","Aisi ra","medium","parent_candidate_requires_review","Aisi ra – while talking, while discussing, while conversing, while speaking / mientras habla, mientras\ndiscute, mientras conversa"
"entry","pending","","","","18","193","Aisi smalkaia","medium","parent_candidate_requires_review","Aisi smalkaia (v) – to teach/preach verbally / enseñar/predicar verbalmente"
"entry","pending","","","","18","194","Aisin","medium","parent_candidate_requires_review","Aisin – (same as / mismo que: Aisan) (v-3p-past/pasado of/de: Aisaia) – talked, discussed, conversed, spoke /\nhabló, discutió, conversó"
"entry","pending","","","","18","195","Bîla aisaia","medium","parent_candidate_requires_review","Bîla aisaia (v) – to speak a language / hablar un idioma"
"entry","pending","","","","18","196","Bîla aisanka","medium","parent_candidate_requires_review","Bîla aisanka (n/s) – language, speech, saying, word, statement / lenguaje, habla, decir, palabra,\ndeclaración\n(Ex/Ej(wqu-08/20): Bîla aisanka kum lan taki nani ra yawan rispik muni ba nahki marikisa? – How do we show\nthat we respect those learning a language? / ¿Cómo demostramos que respetamos a quienes están aprendiendo\nun idioma?)"
"entry","pending","","","","18","197","Brukwaia aisaia","medium","parent_candidate_requires_review","Brukwaia aisaia (v) – to complain, to murmur, to protest / quejarse, murmurar, protestar"
"entry","pending","","","","18","198","Dahra aisaia","medium","parent_candidate_requires_review","Dahra aisaia (v) – to speak of, to relate, to bear witness, to announce, to tell history, to prophesy, to talk about /\nhablar, relatar, dar testimonio, anunciar, contar historia, profetizar"
"entry","pending","","","","18","199","Dahra aisi ba","medium","parent_candidate_requires_review","Dahra aisi ba (n/s) – account, story / relato, historia"
"entry","pending","","","","18","200","Dahra aisanka","medium","parent_candidate_requires_review","Dahra aisanka (n/s) – prophecy, … / profecía, … (See also/ Ver también: Prapit aisanka, Prapit dahra\naisanka – prophecy / profecía)\n(Ex/Ej(mwb-02/20): Ani prapit dahra aisanka nani Baibil ra taki ba naiwa piua ra tnata aimakisa ki? – Which Bible\nprophecies are being fulfilled in today’s time? / ¿Qué profecías bíblicas se están cumpliendo en el tiempo de\nhoy?)"
"entry","pending","","","","18","201","Smaya dahra aisaia","medium","parent_candidate_requires_review","Smaya dahra aisaia (v) – to predict / predecir"
"entry","pending","","","","18","202","Dîa wiaia Baibil tikska kum kau aisi kaikras kainara","medium","parent_candidate_requires_review","Dîa wiaia Baibil tikska kum kau aisi kaikras kainara (th-4-tit) – Scriptures Properly Introduced / Introducir bien\nlos textos bíblicos"
"entry","pending","","","","18","203","Kakahwras aisaia","medium","parent_candidate_requires_review","Kakahwras aisaia (v) – to speak fluently, to speak without stammering, to speak without stuttering / hablar con\nfluidez, hablar sin tartamudear"
"entry","pending","","","","18","204","Kâs aisaia","medium","parent_candidate_requires_review","Kâs aisaia (v) – to curse, to speak bad words, to speak obscene words / maldecir, hablar malas palabras, hablar\npalabras obscenas"
"entry","pending","","","","18","205","Kunin aisaia","medium","parent_candidate_requires_review","Kunin aisaia (v) – to tell a lie / decir una mentira\n(Ex/Ej(wqu-07/21):Sitan Jehova dukiara dîa kuninka nani aisisa? – What lies does Satan say about Jehovah? / ¿Qué\nmentiras dice Satanás con respecto a Jehová?)"
"entry","pending","","","","18","206","Kupia wina aisaia","medium","parent_candidate_requires_review","Kupia wina aisaia (v) – to speak from the heart / hablar desde el corazón\n(Ex/Ej(th-2,11-tit):Kupiam wina aisas – Speak from your heart / Hable desde su corazón)"
"entry","pending","","","","18","207","Lâ aisi daukaia","medium","parent_candidate_requires_review","Lâ aisi daukaia (v) – to make a covenant / hacer un pacto"
"entry","pending","","","","18","208","Lâ aisi daukan arkka","medium","parent_candidate_requires_review","Lâ aisi daukan arkka (Lâ nani auhbaia watlika-db) (n/s) – Ark of the Covenant / Arca del Pacto"
"entry","pending","","","","18","209","Lâ aisi daukanka","medium","parent_candidate_requires_review","Lâ aisi daukanka (n/s) – covenant / pacto"
"entry","pending","","","","18","210","Lâ aisi daukan ba","medium","parent_candidate_requires_review","Lâ aisi daukan ba (n/s) – the covenant; what was covenanted / el pacto; lo que se pactó"
"entry","pending","","","","18","211","Lahtubi aisaia","medium","parent_candidate_requires_review","Lahtubi aisaia (v) – to speak badly / hablar mal\n(Ex/Ej(bh51): Jisas ba..., Setan latubi aisan ba mapara ansika kum kau pain ba yaban – Jesus..., gave the best answer to\nSatan’s challenge / Jesús..., dio la mejor respuesta al desafío de Satanás)"
"entry","pending","","","","18","212","Lawaska kiki aisaia","medium","parent_candidate_requires_review","Lawaska kiki aisaia (v) – to speak with taunts, to speak with mocking, to speak with ridicule, to speak\nsarcastically / hablar con burlas, hablar con ridículo, hablar sarcásticamente"
